127.0.0.1 - - [12/Nov/2022:12:18:09 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:10:58 +0900] "GET /ai/common/mail/sent/list.do HTTP/1.1" 200 17596
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:10:58 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:10:58 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:10:58 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:10:58 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:10:58 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:10:58 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:11:00 +0900] "POST /ai/common/sent/moveBin HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:11:01 +0900] "GET /ai/common/mail/sent/list.do HTTP/1.1" 200 17596
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:11:01 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:11:01 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:11:01 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:11:01 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:11:01 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:11:01 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/index?mCode=M180000 HTTP/1.1" 200 31264
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/main.do HTTP/1.1" 200 17532
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/menu.do?mCode=M180000 HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/subMenu.do?mCode=M180000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/common/mail/received/list HTTP/1.1" 200 18485
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:02 +0900] "GET /ai/common/mail/count HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:03 +0900] "GET /ai/common/mail/sent/list.do HTTP/1.1" 200 16710
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:03 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:03 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:03 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:03 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:03 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:03 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:04 +0900] "GET /ai/common/mail/bin/list.do HTTP/1.1" 200 28027
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:04 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:04 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:04 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:04 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:04 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:12:04 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:08 +0900] "GET /ai/common/mail/received/list.do HTTP/1.1" 200 18485
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:08 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:08 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:08 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:08 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:08 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:08 +0900] "GET /ai/resources/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:09 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:10 +0900] "GET /ai/common/mail/sent/list.do HTTP/1.1" 200 16710
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:10 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:10 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:10 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:10 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:10 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:10 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:11 +0900] "GET /ai/common/mail/bin/list.do HTTP/1.1" 200 28027
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:11 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:11 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:11 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:11 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:11 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:11 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:12 +0900] "GET /ai/common/mail/sent/list.do HTTP/1.1" 200 16710
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:12 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:12 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:12 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:12 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:12 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:13 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:13 +0900] "GET /ai/common/mail/received/list.do HTTP/1.1" 200 18485
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:13 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:13 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:13 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:13 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:13 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:13 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/sent/list.do HTTP/1.1" 200 16710
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/bin/list.do HTTP/1.1" 200 28027
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:14 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:16 +0900] "GET /ai/common/mail/received/list.do HTTP/1.1" 200 18485
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:16 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:16 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:16 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:16 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:16 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:16 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:17 +0900] "GET /ai/common/mail/sent/list.do HTTP/1.1" 200 16710
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:17 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:17 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:17 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:17 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:17 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:17 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:18 +0900] "GET /ai/common/mail/sent/list.do HTTP/1.1" 200 16710
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:18 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:18 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:18 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:18 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:18 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:18 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/received/list.do HTTP/1.1" 200 18485
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/bin/list.do HTTP/1.1" 200 28027
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:17:19 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:18:05 +0900] "GET /ai/resources/bootstrap/assets/vendor/bootstrap/js/bootstrap.bundle.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:18:05 +0900] "GET /ai/resources/js/pdf.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:18:05 +0900] "GET /ai/resources/bootstrap/assets/vendor/summernote/js/summernote-bs4.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:18:05 +0900] "GET /ai/resources/bootstrap/assets/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:18:05 +0900] "GET /ai/resources/bootstrap/assets/vendor/fonts/material-design-iconic-font/css/materialdesignicons.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:18:05 +0900] "GET /ai/resources/bootstrap/assets/vendor/charts/chartist-bundle/chartist.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:48 +0900] "GET /ai/index?mCode=M180000 HTTP/1.1" 200 31264
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:48 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:48 +0900] "GET /ai/main.do HTTP/1.1" 200 17532
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:48 +0900] "GET /ai/menu.do?mCode=M180000 HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:48 +0900] "GET /ai/subMenu.do?mCode=M180000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:48 +0900] "GET /ai/common/mail/received/list HTTP/1.1" 200 18485
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/count HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/index?mCode=M180000 HTTP/1.1" 200 31264
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/main.do HTTP/1.1" 200 17532
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/menu.do?mCode=M180000 HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/subMenu.do?mCode=M180000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/received/list HTTP/1.1" 200 18485
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:49 +0900] "GET /ai/common/mail/count HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:50 +0900] "GET /ai/common/mail/sent/list.do HTTP/1.1" 200 16710
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:50 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:50 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:50 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:50 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:50 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:50 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:51 +0900] "GET /ai/common/mail/received/list.do HTTP/1.1" 200 18485
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:51 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:51 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:51 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:51 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:51 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:19:51 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:20:03 +0900] "GET /ai/index?mCode=M180000 HTTP/1.1" 200 31264
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:20:03 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:20:03 +0900] "GET /ai/main.do HTTP/1.1" 200 17532
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:20:03 +0900] "GET /ai/menu.do?mCode=M180000 HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:20:03 +0900] "GET /ai/subMenu.do?mCode=M180000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:20:03 +0900] "GET /ai/common/mail/received/list HTTP/1.1" 200 18512
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:20:03 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:20:03 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:17:20:03 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
